RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited,eligible,active,country
4738,15615140,Corson,791,Male,36,6,111168.97,1,189969.91,0,TRUE,FALSE,Germany
4739,15644361,Hooper,702,Female,40,1,103549.24,1,9712.52,1,TRUE,FALSE,Germany
4740,15774536,He,607,Female,32,6,0,2,196062.01,0,FALSE,TRUE,France
4741,15618661,Chidubem,535,Male,30,6,103804.97,1,125710.53,0,TRUE,FALSE,UK
4742,15605020,Schofield,651,Male,45,2,165901.59,2,23054.51,1,FALSE,FALSE,UK
4743,15762134,Liang,506,Male,59,8,119152.1,2,170679.74,0,FALSE,FALSE,Canada
4744,15685279,Somadina,511,Female,57,8,122950.31,1,181258.76,0,TRUE,FALSE,UK
4745,15582849,McIntosh,757,Female,51,1,0,1,22835.13,1,FALSE,TRUE,Canada
4746,15655410,Hinton,768,Male,49,1,133384.66,1,102397.22,1,TRUE,FALSE,USA
4747,15649129,Sal,757,Male,32,9,0,2,115950.96,0,FALSE,FALSE,Canada
4748,15702380,De Luca,663,Male,64,6,0,2,15876.52,0,FALSE,TRUE,Canada
4749,15759067,Bromby,537,Female,37,7,158411.95,4,117690.58,1,TRUE,TRUE,Italy
4750,15683027,Chang,570,Male,29,4,122028.65,2,173792.77,0,TRUE,TRUE,USA
4751,15597487,Hunter,850,Female,35,5,0,1,80992.8,0,TRUE,TRUE,UK
4752,15763256,Sheppard,661,Female,64,8,128751.65,2,189398.18,1,TRUE,FALSE,Spain
4753,15620111,Fan,659,Male,54,8,133436.52,1,56787.8,0,TRUE,TRUE,Germany
4754,15623053,Muir,454,Male,40,2,123177.01,1,148309.98,0,FALSE,FALSE,Germany
4755,15595592,Lai,708,Female,59,2,0,1,179673.11,1,FALSE,FALSE,Italy
4756,15740072,Padovesi,720,Female,37,2,120328.88,2,138470.21,0,FALSE,TRUE,Spain
4757,15778005,Kemp,785,Female,39,1,130147.98,1,163798.41,1,FALSE,TRUE,France
4758,15583278,Greece,743,Female,36,8,92716.96,1,33693.78,0,FALSE,TRUE,Canada
4759,15601263,Young,493,Female,48,7,0,2,48545.1,0,FALSE,TRUE,USA
4760,15709222,Chukwueloka,557,Male,34,3,0,1,123427.98,0,FALSE,TRUE,France
4761,15713949,Woods,850,Male,40,1,76914.21,1,174183.44,0,TRUE,TRUE,Spain
4762,15717706,Forbes,799,Female,32,3,106045.92,2,17938,0,TRUE,FALSE,Italy
4763,15756071,Kang,756,Male,34,1,103133.26,1,90059.04,0,FALSE,FALSE,Spain
4764,15696564,Nweke,752,Male,38,0,145974.79,2,137694.23,0,FALSE,FALSE,Italy
4765,15657637,Ts'ui,696,Female,36,3,0,3,65039.9,0,TRUE,FALSE,France
4766,15755863,Milano,630,Female,49,1,0,2,162858.29,0,TRUE,TRUE,France
4767,15719858,Chao,659,Female,38,9,0,2,35701.06,0,TRUE,TRUE,Spain
4768,15688876,Wan,685,Male,39,9,0,2,18826.06,0,TRUE,FALSE,Spain
4769,15698528,Napolitani,599,Female,31,3,0,1,130086.47,1,FALSE,FALSE,Canada
4770,15770345,Kovaleva,559,Female,31,1,139183.06,1,143360.56,0,TRUE,FALSE,Germany
4771,15761506,Russell,615,Male,19,5,0,2,159920.92,0,FALSE,TRUE,Italy
4772,15716619,Chiebuka,580,Female,36,3,74974.89,1,12099.67,0,FALSE,TRUE,Germany
4773,15788367,Ellis,487,Male,44,6,61691.45,1,53087.98,0,FALSE,TRUE,USA
4774,15709451,Gordon,646,Female,35,1,121952.75,2,142839.82,0,TRUE,FALSE,USA
4775,15640421,Conway,811,Female,35,7,0,1,178.19,0,TRUE,FALSE,Spain
4776,15580068,Buccho,526,Male,35,5,0,2,105618.14,0,FALSE,TRUE,France
4777,15677123,Aksyonova,767,Male,37,7,0,2,24734.25,0,FALSE,TRUE,USA
4778,15619801,Batty,548,Female,33,1,80107.83,2,82245.67,0,FALSE,FALSE,USA
4779,15582246,Rowe,737,Female,45,2,0,2,177695.67,0,TRUE,FALSE,Germany
4780,15711843,Pisani,613,Male,40,1,147856.82,3,107961.11,1,FALSE,TRUE,Germany
4781,15680046,Onochie,711,Male,36,8,0,2,55207.41,0,TRUE,FALSE,Canada
4782,15804131,Farmer,850,Female,53,7,65407.16,2,182633.63,1,FALSE,TRUE,Canada
4783,15722611,Cameron,752,Female,53,8,114233.18,1,51587.04,0,FALSE,TRUE,USA
4784,15729224,Jennings,710,Female,37,5,0,2,115403.31,0,FALSE,FALSE,Spain
4785,15811588,Eluemuno,664,Female,53,7,187602.18,1,186392.99,1,TRUE,FALSE,Germany
4786,15702138,Swift,510,Female,22,3,156834.34,1,44374.44,0,TRUE,FALSE,USA
4787,15749799,Pisani,577,Female,34,2,0,2,84033.35,0,FALSE,TRUE,France
4788,15752885,Nnonso,529,Male,42,1,157498.9,1,82276.62,0,TRUE,FALSE,Germany
4789,15674932,Cameron,757,Female,44,9,0,2,177528.92,0,FALSE,FALSE,USA
4790,15743828,Stevens,691,Male,41,2,0,1,56850.92,1,TRUE,TRUE,Canada
4791,15642022,Zito,621,Male,34,8,0,1,47972.65,0,TRUE,TRUE,Italy
4792,15746461,Taylor,709,Male,35,2,0,2,104982.39,0,TRUE,FALSE,Germany
4793,15809991,Ferrari,756,Male,19,4,130274.22,1,133535.29,0,FALSE,TRUE,Italy
4794,15787322,Yeh,788,Female,41,6,0,1,25571.37,0,TRUE,TRUE,Germany
4795,15575498,Gould,705,Female,39,5,149379.66,2,96075.55,0,TRUE,TRUE,Germany
4796,15691387,Agafonova,483,Male,29,9,0,1,81634.45,0,FALSE,FALSE,Canada
4797,15765457,Fowler,719,Male,35,1,100829.94,1,165008.97,0,FALSE,FALSE,UK
4798,15666173,Chidumaga,793,Female,32,1,96408.98,1,138191.81,0,FALSE,TRUE,UK
4799,15627377,Sabbatini,593,Male,41,6,0,2,99136.49,0,FALSE,TRUE,Italy
4800,15656683,Johnson,551,Male,52,1,0,1,63584.55,1,TRUE,TRUE,Spain
4801,15679810,Chapman,690,Male,39,6,0,2,160532.88,0,TRUE,FALSE,USA
4802,15606310,Birk,823,Male,71,5,149105.08,1,162683.06,0,TRUE,TRUE,Spain
4803,15756871,Capon,512,Male,39,3,0,1,134878.19,0,TRUE,TRUE,Spain
4804,15610002,Chidubem,802,Male,41,5,0,2,134626.3,0,TRUE,FALSE,UK
4805,15567802,Childs,450,Female,34,2,0,2,175480.93,0,FALSE,TRUE,USA
4806,15745452,Sun,651,Male,41,1,90218.11,1,174337.68,0,TRUE,FALSE,UK
4807,15617252,Lung,697,Female,33,1,87347.7,1,172524.51,0,TRUE,FALSE,UK
4808,15753248,Tao,611,Male,28,2,0,2,25395.83,0,TRUE,FALSE,Canada
4809,15610755,Napolitano,643,Female,33,0,137811.75,1,184856.89,0,FALSE,TRUE,UK
4810,15662238,Davis,822,Male,37,3,105563,1,182624.93,0,FALSE,TRUE,France
4811,15799186,Sagese,632,Male,38,4,0,2,192505.62,0,TRUE,FALSE,Spain
4812,15686941,Hutchinson,575,Female,26,7,0,2,112507.63,0,FALSE,TRUE,Canada
4813,15601172,Nelson,672,Male,31,6,91125.75,1,177295.92,0,FALSE,FALSE,Canada
4814,15723858,Schiavone,517,Male,39,3,0,2,12465.51,0,FALSE,TRUE,Spain
4815,15615896,Chienezie,621,Male,39,8,0,2,36122.96,0,FALSE,FALSE,Canada
4816,15737647,Obioma,775,Female,77,6,135120.56,1,37836.64,0,FALSE,FALSE,Spain
4817,15582841,Butusov,600,Male,29,8,0,2,34747.43,0,FALSE,TRUE,France
4818,15760090,Pisano,640,Male,28,7,0,2,131097.9,0,FALSE,TRUE,Germany
4819,15588587,Stetson,752,Female,36,1,86837.95,1,105280.55,0,TRUE,TRUE,Canada
4820,15683157,Waring,613,Male,26,4,100446.57,1,149653.81,0,TRUE,TRUE,Italy
4821,15694209,Fanucci,484,Female,32,3,0,2,139390.99,0,FALSE,FALSE,Italy
4822,15655875,Thao,511,Female,33,3,0,2,132436.71,0,TRUE,FALSE,France
4823,15805704,Murphy,745,Female,32,2,0,4,179705.13,1,TRUE,TRUE,Spain
4824,15744789,McConnell,786,Female,32,6,114512.59,1,15796.66,0,FALSE,TRUE,Italy
4825,15799357,Armfield,727,Male,35,5,136364.46,1,142754.71,0,TRUE,FALSE,France
4826,15726153,Fanucci,622,Male,31,5,106260.67,1,2578.43,0,FALSE,TRUE,UK
4827,15713346,Panina,794,Male,24,10,146126.75,1,88992.05,0,FALSE,TRUE,USA
4828,15665053,Nixon,636,Male,52,4,111284.53,1,32936.44,1,FALSE,TRUE,Italy
4829,15592379,Walker,741,Female,42,9,121056.63,2,39122.58,0,TRUE,TRUE,USA
4830,15692599,Chiemela,687,Male,34,5,128270.56,1,191092.62,0,TRUE,FALSE,Spain
4831,15620758,Martel,660,Male,30,4,0,2,129149.06,0,TRUE,FALSE,Italy
4832,15637428,Briggs,660,Male,35,7,0,2,13218.6,0,TRUE,TRUE,France
4833,15808389,Iheatu,617,Female,79,7,0,1,160589.18,0,FALSE,FALSE,Germany
4834,15807003,Jennings,762,Male,32,10,191775.65,1,179657.83,0,FALSE,TRUE,Italy
4835,15702912,Ch'en,752,Female,35,2,0,1,44335.54,1,TRUE,TRUE,Italy
4836,15590623,Kovalyov,561,Male,34,4,85141.79,2,29217.37,0,FALSE,TRUE,Italy
4837,15728078,Yeh,609,Male,26,10,126392.18,1,43651.49,0,FALSE,FALSE,Italy
4838,15708256,Chien,803,Male,28,3,0,2,159654,0,TRUE,FALSE,France
4839,15582335,Brown,556,Female,40,9,129860.37,1,17992.94,0,FALSE,FALSE,France
4840,15649150,Buddicom,531,Female,53,5,127642.44,1,141501.45,1,TRUE,FALSE,Germany
4841,15691647,McGregor,411,Female,35,2,0,2,93825.78,0,FALSE,FALSE,France
4842,15668270,Thompson,587,Female,44,5,125584.17,2,41852.24,1,TRUE,TRUE,France
4843,15624820,Ross,683,Male,56,7,50911.21,3,97629.31,1,FALSE,TRUE,Spain
4844,15736254,Ch'ang,654,Male,29,2,91955.61,1,37065.66,0,FALSE,FALSE,Canada
4845,15720814,Warren,670,Female,36,2,84266.44,2,38614.69,0,TRUE,FALSE,Spain
4846,15642997,Uspenskaya,655,Female,36,2,147149.59,1,87816.86,0,TRUE,FALSE,Canada
4847,15693200,King,752,Female,36,7,0,2,184866.86,0,TRUE,TRUE,USA
4848,15624596,Trentini,534,Female,23,5,104822.45,1,160176.47,0,TRUE,FALSE,Germany
4849,15807167,Konovalova,635,Male,42,1,146766.72,2,164357.1,0,FALSE,TRUE,Canada
4850,15660301,Dellucci,491,Male,70,6,148745.92,2,17818.33,0,FALSE,TRUE,Spain
4851,15593094,Goddard,516,Male,27,9,0,1,142680.64,1,TRUE,FALSE,Germany
4852,15618239,Neumann,530,Female,48,0,0,1,85081.09,0,FALSE,TRUE,Germany
4853,15574137,Ch'in,687,Male,35,3,0,2,176450.19,0,TRUE,TRUE,Italy
4854,15614740,Walters,684,Female,41,6,135203.81,2,121967.88,0,TRUE,FALSE,UK
4855,15574071,Muravyova,706,Male,23,2,93301.97,2,127187.04,0,FALSE,TRUE,UK
4856,15671148,Barry,490,Male,33,5,96341,2,108313.34,0,FALSE,FALSE,UK
4857,15721921,Woolnough,796,Male,44,8,165326.2,1,57205.55,0,TRUE,TRUE,Germany
4858,15717995,Keen,849,Male,27,0,0,2,157891.86,0,TRUE,FALSE,Italy
4859,15632050,Liebe,779,Female,41,10,99786.2,1,86927.53,0,TRUE,FALSE,USA
4860,15647111,White,794,Female,22,4,114440.24,1,107753.07,0,FALSE,TRUE,USA
4861,15759991,Hunter,748,Male,36,4,141573.55,1,82158.14,0,FALSE,FALSE,UK
4862,15790204,Myers,663,Female,22,9,0,1,29135.89,1,FALSE,TRUE,USA
4863,15686780,Rogova,645,Female,55,1,133676.65,1,17095.49,0,FALSE,TRUE,Italy
4864,15640491,Raff,464,Female,33,10,147493.7,2,100447.53,0,TRUE,FALSE,UK
4865,15783225,Cocci,737,Male,54,9,0,1,83470.4,1,TRUE,TRUE,Canada
4866,15734438,Kanayochukwu,590,Female,29,4,0,2,121846.81,0,TRUE,FALSE,Canada
4867,15688760,Obialo,522,Female,37,3,95022.57,1,129107.59,0,TRUE,TRUE,Italy
4868,15768124,Liu,648,Female,34,3,0,1,54726.43,0,TRUE,TRUE,USA
4869,15661330,Gilbert,754,Male,37,6,0,1,116141.72,0,TRUE,FALSE,UK
4870,15781272,Coles,669,Male,50,4,149713.61,3,124872.42,1,FALSE,TRUE,Canada
4871,15573888,Ponomaryov,648,Female,43,1,107963.38,1,186438.86,1,FALSE,TRUE,Italy
4872,15575858,Bergamaschi,763,Male,40,3,0,2,134281.11,0,TRUE,TRUE,France
4873,15645937,Guerin,790,Male,32,3,0,1,91044.47,0,TRUE,TRUE,Canada
4874,15702337,Sinclair,581,Male,37,7,0,2,74320.75,0,FALSE,TRUE,France
4875,15764537,Dominguez,703,Male,43,8,0,2,9704.66,0,FALSE,TRUE,Italy
4876,15619616,Costa,571,Female,33,9,102017.25,2,128600.49,0,FALSE,TRUE,Italy
4877,15585133,Wei,657,Female,27,8,0,2,6468.24,0,FALSE,TRUE,Spain
4878,15573971,Mills,737,Male,44,7,0,2,57898.58,0,TRUE,FALSE,Canada
4879,15579433,Pugh,793,Male,29,8,96674.55,2,192120.66,0,TRUE,TRUE,Spain
4880,15777045,Price,783,Female,44,3,81811.71,1,164213.53,1,TRUE,TRUE,Germany
4881,15611580,Wood,751,Male,33,4,79281.61,1,117547.76,0,TRUE,FALSE,Canada
4882,15614778,Robertson,579,Male,31,6,0,2,26149.25,0,TRUE,FALSE,UK
4883,15771750,Sawtell,655,Female,36,10,122314.39,1,9181.66,0,FALSE,FALSE,Germany
4884,15593280,Yuryeva,614,Male,43,8,140733.74,1,166588.76,0,TRUE,TRUE,Germany
4885,15569274,Pisano,678,Male,49,2,116933.11,1,195053.58,1,FALSE,FALSE,USA
4886,15654408,Kharitonova,562,Male,41,5,165445.04,2,85787.31,0,TRUE,FALSE,France
4887,15657468,Simmons,711,Female,53,5,123805.03,1,102428.51,0,TRUE,TRUE,USA
4888,15614213,Muramats,620,Male,37,0,107548.94,1,71175.94,0,TRUE,TRUE,UK
4889,15589869,Tang,437,Male,49,9,111634.29,2,166440.32,0,TRUE,FALSE,Italy
4890,15693205,Peng,691,Female,41,8,109153.96,3,148848.76,1,TRUE,FALSE,Spain
4891,15797113,Bevan,552,Female,34,4,0,2,140286.69,0,FALSE,TRUE,UK
4892,15676958,Zito,765,Male,34,5,86055.17,2,104220.5,0,FALSE,TRUE,Italy
4893,15739592,Sokolov,707,Female,51,10,98438.23,1,70778.63,1,FALSE,TRUE,UK
4894,15656263,Teng,764,Male,29,5,0,2,65868.28,0,TRUE,TRUE,Italy
4895,15636872,Amadi,585,Female,32,8,144705.87,2,171482.56,0,TRUE,TRUE,Canada
4896,15589435,Davide,784,Male,31,7,0,2,143204.41,0,FALSE,FALSE,Spain
4897,15640464,Parkes,605,Male,41,5,91612.91,1,28427.84,0,TRUE,TRUE,Italy
4898,15723851,Mazzanti,699,Male,40,2,0,1,78387.32,0,TRUE,TRUE,Germany
4899,15722122,Findlay,544,Female,40,7,0,1,161076.92,0,FALSE,TRUE,UK
4900,15696852,Hsu,803,Female,32,9,192122.84,1,54277.45,1,TRUE,TRUE,Spain
4901,15634936,Chukwukadibia,735,Male,41,7,179904,1,137180.95,0,FALSE,TRUE,Italy
4902,15575935,Baxter,673,Male,59,0,178058.06,2,21063.71,1,TRUE,FALSE,Germany
4903,15634491,Kung,652,Male,30,2,176166.56,2,152210.81,0,FALSE,TRUE,Germany
4904,15628530,Booth,694,Male,42,3,156864.2,2,88890.75,0,TRUE,FALSE,Canada
4905,15678720,Evans,741,Female,44,7,0,2,190534.76,0,TRUE,TRUE,France
4906,15627999,Kung,590,Male,30,3,0,2,83090.35,0,FALSE,FALSE,Germany
4907,15571244,Tung,809,Female,33,3,0,2,141426.78,0,TRUE,FALSE,USA
4908,15739931,Yuan,523,Male,34,2,161588.89,1,51358.66,0,TRUE,TRUE,Spain
4909,15806256,Jackson,540,Male,48,2,109349.29,1,88703.04,1,FALSE,TRUE,Spain
4910,15787258,Ross,596,Female,29,6,0,2,116696.77,0,TRUE,TRUE,Spain
4911,15706463,Yang,597,Female,36,9,0,2,7156.09,0,FALSE,TRUE,Italy
4912,15691004,Yu,407,Male,37,1,0,1,49161.12,1,TRUE,TRUE,UK
4913,15792228,Onwumelu,748,Male,60,0,152335.7,1,126743.33,1,TRUE,FALSE,Italy
4914,15733447,Gay,562,Female,51,1,124662.54,1,65390.46,1,TRUE,TRUE,USA
4915,15679062,Morrison,734,Female,47,10,91522.04,2,138835.91,0,TRUE,TRUE,UK
4916,15594409,Belov,710,Male,45,1,0,2,36154.66,0,FALSE,FALSE,Canada
4917,15613816,Mao,539,Female,39,6,62052.28,1,59755.14,0,TRUE,TRUE,Germany
4918,15681991,Walsh,542,Male,32,7,107871.72,1,125302.64,0,FALSE,FALSE,Italy
4919,15796074,Bruno,717,Female,36,2,99472.76,2,94274.72,1,TRUE,TRUE,UK
4920,15625941,Gray,682,Female,50,10,128039.01,1,102260.16,0,TRUE,FALSE,Germany
4921,15615016,Maurer,515,Male,33,2,0,2,136028.97,0,TRUE,TRUE,UK
4922,15748414,Chiang,526,Female,33,8,114634.63,2,110114.38,1,TRUE,FALSE,Germany
4923,15751203,Cattaneo,702,Male,26,5,56738.47,2,100442.22,1,FALSE,FALSE,UK
4924,15662658,Grieve,651,Male,34,2,90355.12,2,193597.94,0,FALSE,TRUE,Italy
4925,15574868,Lowell,792,Male,36,5,115725.24,2,1871.25,0,FALSE,TRUE,Italy
4926,15790282,Trentino,817,Male,58,3,114327.59,2,42831.11,0,FALSE,TRUE,USA
4927,15762927,Sung,674,Female,36,6,100762.64,1,182156.86,0,TRUE,FALSE,Canada
4928,15803456,Yen,641,Female,40,9,0,1,151648.66,1,FALSE,FALSE,Canada
4929,15771857,Philipp,513,Male,39,7,89039.9,2,146738.83,0,FALSE,FALSE,France
4930,15700601,Dynon,561,Male,34,1,78829.53,1,12148.2,0,TRUE,TRUE,Spain
4931,15569670,Alexeyeva,627,Male,30,6,112372.96,1,118029.09,0,TRUE,TRUE,Italy
4932,15772341,Hs?eh,682,Male,81,6,122029.15,1,50783.88,0,TRUE,FALSE,Italy
4933,15661548,Ferri,683,Female,29,0,157829.12,1,129891.66,0,TRUE,TRUE,Germany
4934,15787597,Hsu,420,Female,31,1,108377.75,2,9904.63,0,FALSE,FALSE,France
4935,15806913,Bishop,670,Female,54,2,95507.12,1,63213.31,0,FALSE,TRUE,Canada
4936,15804862,Toscani,505,Male,43,6,127146.68,1,137565.87,0,TRUE,TRUE,Italy
4937,15792986,T'ao,580,Male,24,1,133811.78,1,17185.95,1,TRUE,FALSE,UK
4938,15625632,Philip,577,Male,36,3,121092.47,2,143783.46,0,TRUE,TRUE,Canada
4939,15727703,Li Fonti,773,Male,34,10,126979.75,1,36823.28,0,FALSE,TRUE,France
4940,15606273,Rene,616,Male,37,5,144235.73,2,154957.66,1,FALSE,TRUE,Spain
4941,15799652,Daigle,763,Female,38,0,152582.2,2,31892.82,0,TRUE,TRUE,UK
4942,15715047,Joshua,640,Male,43,9,172478.15,1,191084.4,1,TRUE,TRUE,Germany
4943,15784687,Simmons,592,Male,36,1,126477.42,1,179718.17,0,FALSE,FALSE,USA
4944,15615322,Jamieson,528,Male,43,7,97473.87,2,159823.16,0,TRUE,TRUE,UK
4945,15722072,Hou,630,Male,53,5,138053.67,1,114110.97,0,TRUE,FALSE,Canada
4946,15646784,Cochran,529,Female,31,2,164003.05,2,60993.23,0,FALSE,TRUE,Spain
4947,15644692,Bibb,546,Female,47,8,0,1,66408.01,1,TRUE,TRUE,UK
4948,15670354,Jen,753,Female,62,6,0,2,136398.9,0,FALSE,FALSE,France
4949,15716357,Corran,772,Female,39,4,122486.11,2,140709.25,0,TRUE,FALSE,France
4950,15786717,He,567,Male,36,1,0,2,8555.73,0,TRUE,TRUE,Spain
4951,15771383,Loggia,628,Female,45,6,53667.44,1,115022.94,0,FALSE,TRUE,Canada
4952,15649793,Lovely,658,Male,20,7,0,2,187638.34,0,FALSE,FALSE,France
4953,15731543,Becker,679,Male,58,9,109327.65,1,3829.13,0,TRUE,FALSE,UK
4954,15684516,Plascencia,629,Male,34,1,121151.05,1,119357.93,0,FALSE,FALSE,USA
4955,15677249,Somadina,731,Male,42,9,101043.63,1,192175.52,0,TRUE,FALSE,UK
4956,15581525,Walker,775,Male,33,3,83501.66,2,128841.31,0,TRUE,TRUE,USA
4957,15628420,Alekseeva,660,Male,33,2,80462.24,1,150422.35,0,FALSE,TRUE,France
4958,15600478,Watson,752,Male,39,3,0,1,188187.05,0,TRUE,TRUE,UK
4959,15594502,Zotov,655,Male,37,6,109093.41,2,1775.52,0,TRUE,TRUE,France
4960,15784361,Williamson,543,Female,46,5,140355.6,1,85086.78,0,FALSE,TRUE,Canada
4961,15767626,Carpenter,811,Male,42,10,0,2,3797.79,0,FALSE,FALSE,USA
4962,15632521,Cattaneo,689,Male,45,0,130170.82,2,150856.38,0,TRUE,FALSE,Canada
4963,15665088,Gordon,531,Female,42,2,0,2,90537.47,0,FALSE,FALSE,France
4964,15652084,Boni,515,Male,40,0,109542.29,1,166370.81,0,FALSE,TRUE,Italy
4965,15574761,Lynch,466,Female,41,3,33563.95,2,178994.13,1,FALSE,FALSE,Germany
4966,15729515,McCarthy,782,Male,36,1,148795.17,2,195681.43,0,FALSE,TRUE,UK
4967,15682070,Davies,611,Male,64,9,0,2,53277.15,0,TRUE,TRUE,Italy
4968,15743817,Hargreaves,621,Male,40,8,174126.75,3,172490.78,1,TRUE,TRUE,Canada
4969,15572158,Blackburn,604,Male,41,3,0,1,11819.84,0,TRUE,FALSE,France
4970,15584477,K?,655,Female,35,1,106405.03,1,82900.25,0,FALSE,TRUE,France
4971,15614893,Meng,689,Male,38,2,0,1,82709.8,0,FALSE,TRUE,Germany
4972,15665963,Cattaneo,681,Male,30,2,128393.29,1,180593.45,0,FALSE,FALSE,France
4973,15612524,Hunt,643,Male,41,2,127841.52,1,172363.41,0,FALSE,TRUE,Germany
4974,15596962,Owens,617,Female,24,4,137295.19,2,91195.12,0,FALSE,FALSE,UK
4975,15744942,Steele,638,Female,55,2,155828.22,1,108987.25,1,FALSE,TRUE,USA
4976,15573278,Kennedy,743,Male,39,6,0,2,44265.28,0,FALSE,FALSE,Germany
4977,15717056,Pan,828,Female,25,7,144351.86,1,116613.26,0,TRUE,TRUE,Germany
4978,15795881,Alexander,776,Male,35,8,106365.29,1,148527.56,0,TRUE,TRUE,Italy
4979,15758939,Bray,540,Male,35,7,127801.88,1,84239.46,0,FALSE,FALSE,France
4980,15792250,Nnabuife,616,Female,45,4,122793.96,1,62002.04,0,FALSE,TRUE,UK
4981,15740406,Padovesi,628,Male,38,10,113525.84,1,46044.48,1,FALSE,FALSE,USA
4982,15768137,Bray,667,Female,23,6,136100.69,2,169669.33,1,TRUE,TRUE,Spain
4983,15569120,Lucas,615,Male,30,7,0,2,156346.84,0,TRUE,FALSE,Canada
4984,15723721,Tinline,543,Male,30,4,140916.81,1,157711.18,0,FALSE,TRUE,Germany
4985,15777122,Esomchi,553,Female,31,4,0,2,89087.4,0,FALSE,TRUE,Spain
4986,15742681,Liao,554,Male,26,4,121365.39,1,8742.36,0,TRUE,TRUE,France
4987,15582090,Iroawuchi,684,Female,36,4,0,1,117038.96,0,TRUE,FALSE,Canada
4988,15711254,Retana,452,Female,35,7,0,2,164241.67,0,TRUE,FALSE,Germany
4989,15775067,Fang,606,Male,47,3,93578.68,2,137720.56,1,TRUE,FALSE,Spain
4990,15602851,Ozioma,629,Male,40,9,0,1,106.67,0,FALSE,FALSE,Italy
4991,15802857,Robson,659,Female,33,8,115409.6,1,1539.21,0,TRUE,FALSE,Spain
4992,15701175,Bruno,493,Female,33,8,90791.69,1,59659.53,0,TRUE,TRUE,Canada
4993,15783019,Price,794,Female,62,9,123681.32,3,173586.63,1,FALSE,TRUE,Italy
4994,15728912,Swanson,554,Female,44,6,92436.86,1,126033.9,0,TRUE,TRUE,Canada
4995,15585580,Chang,796,Female,52,9,167194.36,1,62808.93,1,TRUE,TRUE,USA
4996,15583480,Morgan,807,Female,36,4,0,2,147007.33,0,TRUE,TRUE,France
4997,15620341,Nwebube,500,Male,44,9,160838.13,2,196261.64,0,FALSE,FALSE,UK
4998,15613886,Trevisan,722,Male,43,1,0,1,44560.17,1,TRUE,TRUE,Spain
4999,15792916,Ositadimma,559,Female,40,7,144470.77,1,18917.95,0,FALSE,FALSE,Germany
5000,15710408,Cunningham,584,Female,38,3,0,2,4525.4,0,FALSE,TRUE,Canada
5001,15598695,Fields,834,Female,68,9,130169.27,2,93112.2,0,TRUE,FALSE,Canada
5002,15649354,Johnston,754,Male,35,4,0,2,9658.41,0,TRUE,FALSE,France
5003,15737556,Vasilyev,590,Male,43,7,81076.8,2,182627.25,1,TRUE,FALSE,Spain
5004,15671610,Hooper,740,Male,36,7,0,1,13177.4,0,TRUE,TRUE,Germany
5005,15625092,Colombo,502,Female,57,3,101465.31,1,43568.31,1,FALSE,TRUE,Germany
5006,15741032,Tsao,733,Male,48,5,0,1,117830.57,0,TRUE,TRUE,Canada
5007,15750014,Chikere,755,Female,37,0,113865.23,2,117396.25,0,TRUE,TRUE,UK
5008,15784761,Ballard,554,Female,46,7,87603.35,3,96929.24,1,TRUE,FALSE,Canada
5009,15768359,Akhtar,534,Male,36,4,120037.96,1,36275.94,0,FALSE,FALSE,UK
5010,15805769,O'Loughlin,656,Male,33,4,0,2,116706,0,TRUE,FALSE,Canada
5011,15719508,Davis,575,Male,49,7,121205.15,4,168080.53,1,TRUE,FALSE,Canada
5012,15609011,Barry,480,Male,47,8,75408.33,1,25887.89,1,FALSE,TRUE,Germany
5013,15703106,K'ung,575,Male,40,5,0,2,122488.59,0,FALSE,FALSE,UK
5014,15626795,Gorman,672,Female,40,3,0,1,113171.61,1,TRUE,TRUE,Germany
5015,15773731,John,758,Female,35,5,0,2,100365.51,0,TRUE,FALSE,Spain
5016,15756196,Tsou,682,Male,50,6,121818.84,2,124151.37,0,TRUE,FALSE,Canada
5017,15687903,Okonkwo,501,Female,29,8,0,2,112664.24,0,TRUE,FALSE,USA
5018,15777599,Esposito,746,Male,34,6,141806,2,183494.87,0,TRUE,TRUE,UK
5019,15754577,Boni,556,Female,51,8,61354.14,1,198810.65,1,FALSE,TRUE,Italy
5020,15584113,Pratt,823,Female,53,4,124954.94,1,131259.6,1,FALSE,FALSE,Italy
5021,15669589,Page,491,Female,68,1,95039.12,1,116471.14,1,TRUE,FALSE,Italy
5022,15632793,Wilkinson,638,Female,29,9,103417.74,1,15336.4,0,TRUE,FALSE,USA
5023,15711130,Tseng,734,Male,45,2,0,2,99593.28,0,FALSE,TRUE,Germany
5024,15615254,Clark,555,Male,40,10,43028.77,1,170514.21,0,TRUE,TRUE,Germany
5025,15720583,Finch,745,Female,44,0,119638.21,1,34265.08,1,TRUE,TRUE,France
5026,15780432,Shen,728,Male,37,3,122689.51,2,106977.53,1,TRUE,FALSE,Italy
5027,15673223,Hou,626,Male,44,10,0,2,164287.86,0,TRUE,TRUE,Italy
5028,15807989,Wall,681,Male,37,8,73179.34,2,25292.53,0,TRUE,FALSE,Germany
5029,15761168,Manna,478,Female,38,4,171913.87,1,51820.87,1,FALSE,TRUE,Italy
5030,15651272,Reyes,709,Male,38,5,0,2,81452.29,0,TRUE,FALSE,Germany
5031,15812832,Jideofor,562,Male,33,8,92659.2,2,1354.25,0,TRUE,FALSE,Canada
