RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited,eligible,active,country
4638,15639590,Melendez,758,Female,30,3,141581.08,1,156249.06,0,true,false,Spain
4641,15696373,Gill,687,Female,44,9,0.0,2,103042.2,1,false,false,Spain
4648,15581733,Bates,781,Female,28,4,0.0,2,177703.15,0,true,true,Spain
4667,15691875,Tsou,850,Female,39,5,114491.82,1,99689.48,0,false,true,Spain
4670,15751491,Hsiao,443,Male,50,3,117206.3,1,42840.18,1,false,true,Spain
4676,15602405,Ryrie,703,Female,38,9,99167.54,1,65720.92,0,true,false,Spain
4697,15699467,Connor,631,Female,41,0,0.0,1,87959.83,0,true,true,Spain
4713,15618774,White,474,Male,54,3,0.0,1,108409.17,1,false,false,Spain
4714,15764448,Mackenzie,837,Male,35,0,144037.6,1,145325.32,0,true,true,Spain
4717,15805764,Hallahan,646,Male,18,10,0.0,2,52795.15,0,false,false,Spain
4726,15734987,Robertson,658,Female,43,7,140260.36,2,2748.72,0,true,true,Spain
4729,15765650,Chigolum,501,Male,40,5,114655.58,1,126535.92,0,true,true,Spain
4752,15763256,Sheppard,661,Female,64,8,128751.65,2,189398.18,1,true,false,Spain
4756,15740072,Padovesi,720,Female,37,2,120328.88,2,138470.21,0,false,true,Spain
4761,15713949,Woods,850,Male,40,1,76914.21,1,174183.44,0,true,true,Spain
4763,15756071,Kang,756,Male,34,1,103133.26,1,90059.04,0,false,false,Spain
4767,15719858,Chao,659,Female,38,9,0.0,2,35701.06,0,true,true,Spain
4768,15688876,Wan,685,Male,39,9,0.0,2,18826.06,0,true,false,Spain
4775,15640421,Conway,811,Female,35,7,0.0,1,178.19,0,true,false,Spain
4784,15729224,Jennings,710,Female,37,5,0.0,2,115403.31,0,false,false,Spain
4800,15656683,Johnson,551,Male,52,1,0.0,1,63584.55,1,true,true,Spain
4802,15606310,Birk,823,Male,71,5,149105.08,1,162683.06,0,true,true,Spain
4803,15756871,Capon,512,Male,39,3,0.0,1,134878.19,0,true,true,Spain
4811,15799186,Sagese,632,Male,38,4,0.0,2,192505.62,0,true,false,Spain
4814,15723858,Schiavone,517,Male,39,3,0.0,2,12465.51,0,false,true,Spain
4816,15737647,Obioma,775,Female,77,6,135120.56,1,37836.64,0,false,false,Spain
4823,15805704,Murphy,745,Female,32,2,0.0,4,179705.13,1,true,true,Spain
4830,15692599,Chiemela,687,Male,34,5,128270.56,1,191092.62,0,true,false,Spain
4843,15624820,Ross,683,Male,56,7,50911.21,3,97629.31,1,false,true,Spain
4845,15720814,Warren,670,Female,36,2,84266.44,2,38614.69,0,true,false,Spain
4850,15660301,Dellucci,491,Male,70,6,148745.92,2,17818.33,0,false,true,Spain
4877,15585133,Wei,657,Female,27,8,0.0,2,6468.24,0,false,true,Spain
4879,15579433,Pugh,793,Male,29,8,96674.55,2,192120.66,0,true,true,Spain
4890,15693205,Peng,691,Female,41,8,109153.96,3,148848.76,1,true,false,Spain
4896,15589435,Davide,784,Male,31,7,0.0,2,143204.41,0,false,false,Spain
4900,15696852,Hsu,803,Female,32,9,192122.84,1,54277.45,1,true,true,Spain
4908,15739931,Yuan,523,Male,34,2,161588.89,1,51358.66,0,true,true,Spain
4909,15806256,Jackson,540,Male,48,2,109349.29,1,88703.04,1,false,true,Spain
4910,15787258,Ross,596,Female,29,6,0.0,2,116696.77,0,true,true,Spain
4930,15700601,Dynon,561,Male,34,1,78829.53,1,12148.2,0,true,true,Spain
4940,15606273,Rene,616,Male,37,5,144235.73,2,154957.66,1,false,true,Spain
4946,15646784,Cochran,529,Female,31,2,164003.05,2,60993.23,0,false,true,Spain
4950,15786717,He,567,Male,36,1,0.0,2,8555.73,0,true,true,Spain
4982,15768137,Bray,667,Female,23,6,136100.69,2,169669.33,1,true,true,Spain
4985,15777122,Esomchi,553,Female,31,4,0.0,2,89087.4,0,false,true,Spain
4989,15775067,Fang,606,Male,47,3,93578.68,2,137720.56,1,true,false,Spain
4991,15802857,Robson,659,Female,33,8,115409.6,1,1539.21,0,true,false,Spain
4998,15613886,Trevisan,722,Male,43,1,0.0,1,44560.17,1,true,true,Spain
5003,15737556,Vasilyev,590,Male,43,7,81076.8,2,182627.25,1,true,false,Spain
5015,15773731,John,758,Female,35,5,0.0,2,100365.51,0,true,false,Spain
5036,15712121,Chidimma,657,Male,34,5,154983.98,1,27738.01,0,false,true,Spain
5037,15805429,Murray,699,Male,59,3,106819.65,1,163570.25,0,true,false,Spain
5038,15814923,Sullivan,606,Male,38,7,128578.52,1,193878.51,0,false,true,Spain
5039,15589230,Wu,612,Female,63,2,126473.33,1,147545.65,0,true,true,Spain
5046,15744691,Tsai,755,Female,29,3,0.0,3,4733.94,0,true,false,Spain
5049,15741416,Yegorov,707,Male,42,2,16893.59,1,77502.56,0,false,false,Spain
5056,15806284,Briggs,739,Male,31,1,0.0,2,58469.75,0,false,true,Spain
5059,15682322,Aksenov,714,Male,37,9,148466.93,2,151280.96,0,true,true,Spain
5061,15681928,Yancy,577,Female,35,4,108155.49,1,105407.79,0,false,true,Spain
5065,15671243,Y?,558,Female,47,9,0.0,2,103787.28,0,true,true,Spain
5070,15740878,Yao,655,Female,29,9,0.0,2,85736.26,0,false,false,Spain
5072,15773277,Barnes,676,Male,35,5,106836.67,2,84199.78,0,true,true,Spain
5083,15793307,Calabresi,724,Female,41,4,142880.28,3,185541.2,1,true,false,Spain
5096,15742442,Udegbulam,705,Female,46,5,89364.91,1,139162.15,0,false,false,Spain
5100,15731555,Ross-Watt,595,Female,45,9,106000.12,1,191448.96,1,true,true,Spain
5102,15721462,Shubin,622,Female,58,2,0.0,2,33277.31,0,false,false,Spain
5106,15718465,Sadler,671,Male,51,3,96891.46,1,176403.33,1,true,false,Spain
5108,15584776,Shen,847,Female,37,9,112712.17,1,116097.26,0,false,true,Spain
5111,15646756,Murphy,682,Female,33,8,74963.5,1,32770.56,0,true,true,Spain
5141,15617790,Hanson,626,Female,29,4,105767.28,2,41104.82,0,false,true,Spain
5142,15662500,Ts'ao,774,Male,32,9,0.0,2,10604.48,0,true,false,Spain
5159,15789582,Macleod,587,Male,55,9,0.0,1,64593.07,0,true,false,Spain
5162,15772250,Udegbunam,842,Male,46,9,0.0,1,17268.02,0,true,true,Spain
5163,15763922,Alexandrov,608,Male,31,7,79962.92,2,60901.72,0,true,true,Spain
5168,15587174,Kerr,726,Male,29,7,0.0,2,91844.14,1,false,true,Spain
5183,15613102,Ogochukwu,670,Female,31,2,57530.06,1,181893.31,1,false,true,Spain
5188,15682421,Talbot,683,Female,30,2,0.0,2,100496.84,1,false,true,Spain
5193,15607884,Wallace,663,Female,39,8,0.0,2,101168.9,0,false,true,Spain
5210,15681126,Baker,702,Female,38,2,0.0,1,161888.63,0,true,true,Spain
5211,15738954,Pisano,551,Male,35,7,129717.3,2,86937.2,0,false,true,Spain
5212,15662263,Castillo,749,Male,22,4,94762.16,2,42241.54,0,true,true,Spain
5221,15753174,Thompson,571,Male,37,9,139592.98,3,104152.65,1,false,true,Spain
5223,15724719,Jones,550,Female,22,7,139096.85,1,129890.94,0,true,true,Spain
5226,15586300,Chinonyelum,615,Male,66,7,0.0,2,74580.8,0,false,false,Spain
5236,15608528,Munro,645,Female,68,9,0.0,4,176353.87,1,true,true,Spain
5242,15581526,Iweobiegbulam,574,Male,41,1,0.0,2,70550.0,0,false,false,Spain
5243,15662751,Piazza,655,Female,40,0,81954.6,1,198798.44,1,true,true,Spain
5255,15746664,Ts'ui,463,Male,20,8,204223.03,1,128268.39,0,false,true,Spain
5257,15761497,Udinesi,713,Female,48,1,163760.82,1,157381.14,1,false,false,Spain
5265,15691817,Iloerika,547,Female,44,5,0.0,3,5459.07,1,false,false,Spain
5278,15589924,Rapuluolisa,577,Female,40,1,0.0,2,108787.0,0,false,true,Spain
5280,15731330,Tsui,652,Female,40,7,100471.34,1,124550.88,0,true,false,Spain
5289,15652180,Egobudike,582,Male,30,2,0.0,2,132029.95,0,false,true,Spain
5290,15741195,Okechukwu,613,Male,19,5,0.0,1,176903.35,0,true,false,Spain
5315,15788068,Lopez,743,Male,45,10,144677.19,3,22512.44,1,true,true,Spain
5319,15708046,Knowles,744,Male,31,0,117551.23,1,158958.9,0,true,true,Spain
5322,15639368,Pipes,732,Male,25,0,110942.9,1,172576.56,0,false,true,Spain
5323,15699830,Doherty,721,Female,40,7,0.0,2,122580.48,0,false,false,Spain
5326,15599126,Russell,529,Female,43,0,123815.86,1,78463.99,1,false,true,Spain
5332,15700627,Y?,637,Female,46,2,143500.82,1,166996.46,1,true,true,Spain
5337,15700460,Allnutt,530,Female,55,4,120905.03,1,123475.88,1,false,false,Spain
5342,15654025,Jones,646,Female,51,4,101629.3,1,130541.1,0,false,false,Spain
5344,15578238,Calabrese,727,Male,47,7,0.0,2,193305.35,0,false,true,Spain
5367,15812230,Elliot,670,Female,42,5,49508.79,3,100324.01,0,true,false,Spain
5373,15688973,Vinogradova,598,Female,39,5,0.0,2,83103.46,0,false,true,Spain
5385,15679813,Ellis,727,Male,28,1,0.0,1,40357.39,0,false,true,Spain
5386,15681410,Korff,813,Female,36,6,98088.09,1,26687.22,1,true,true,Spain
5387,15668283,Gardiner,642,Male,48,9,118317.27,4,78702.98,1,true,false,Spain
5419,15651075,Ibrahimova,562,Male,35,3,142296.13,1,177112.7,0,true,true,Spain
5432,15582951,Crawford,696,Female,25,8,126442.59,1,121904.44,0,true,true,Spain
5444,15590199,Temple,701,Male,28,1,103421.32,1,76304.73,0,true,true,Spain
5447,15785547,Slye,665,Male,28,8,191402.82,2,83238.4,0,false,false,Spain
5455,15754301,Bruche,704,Male,39,5,0.0,1,6416.92,0,true,true,Spain
5456,15726855,Oliver,805,Female,45,9,116585.97,1,189428.75,1,true,true,Spain
5462,15589563,Purdy,531,Male,31,2,118899.45,2,41409.36,0,false,false,Spain
5466,15794941,Chibueze,647,Female,41,1,85906.65,3,189159.97,0,false,true,Spain
5479,15774336,Jamieson,648,Male,44,9,111369.79,2,91947.74,0,false,false,Spain
5481,15659094,Ojiofor,765,Female,34,8,136729.51,2,47058.21,0,true,false,Spain
5499,15726774,Field,563,Male,35,3,106250.72,1,39546.32,0,false,true,Spain
5510,15746805,Thomson,597,Male,33,9,0.0,2,49374.82,0,false,false,Spain
5520,15785559,De Luca,678,Male,43,1,133237.21,1,111032.79,1,false,false,Spain
5522,15701605,Forster,815,Male,37,1,166115.42,1,67208.3,0,false,false,Spain
5528,15689602,Findlay,698,Male,38,2,130015.24,1,41595.3,0,false,true,Spain
5541,15605742,Tuan,737,Male,43,0,80090.93,1,39920.0,1,true,false,Spain
5546,15806709,Hao,609,Male,33,6,94126.67,1,93718.16,0,false,true,Spain
5564,15724684,Sung,610,Male,46,5,91897.8,1,54394.28,0,true,false,Spain
5579,15726313,Napolitani,687,Female,50,5,0.0,2,110230.4,0,false,true,Spain
5580,15578073,Barker,686,Male,22,8,0.0,2,142331.85,0,false,true,Spain
5588,15615004,Anderson,730,Female,37,1,0.0,2,124364.63,0,true,true,Spain
5597,15796957,Iadanza,597,Male,35,9,0.0,3,73181.39,1,false,false,Spain
5603,15760521,Thompson,796,Female,50,1,94164.0,1,189414.74,0,true,false,Spain
5604,15608408,Lazareva,598,Male,39,1,0.0,2,159130.32,0,true,true,Spain
5608,15771728,Mackenzie,641,Male,41,7,104405.54,3,17384.21,0,true,true,Spain
5612,15721207,Piazza,625,Male,42,6,100047.33,1,93429.95,0,false,true,Spain
5615,15798385,Grave,512,Female,46,3,0.0,2,56408.14,0,true,false,Spain
5619,15780220,Pauley,656,Male,38,10,0.0,1,136521.82,0,false,true,Spain
5635,15756918,Simmons,754,Female,38,2,0.0,2,3524.69,0,true,true,Spain
5636,15746662,Maduabuchim,568,Female,27,1,116320.68,1,45563.94,0,true,true,Spain
5637,15626679,Linger,584,Male,33,3,0.0,2,59103.13,0,false,true,Spain
5645,15783522,Mitchell,738,Female,37,8,100565.94,1,128799.86,0,true,true,Spain
5650,15752956,Stanley,629,Male,29,6,0.0,2,88842.8,0,false,true,Spain
5657,15736769,Lucchesi,663,Female,27,9,0.0,2,150850.29,0,true,true,Spain
5660,15638607,Nwabugwu,546,Female,52,2,0.0,1,137332.37,1,true,false,Spain
5674,15572801,Krischock,639,Male,34,5,139393.19,2,33950.08,0,true,false,Spain
5678,15763414,Degtyarev,655,Male,32,9,113447.01,1,82084.3,0,true,false,Spain
5679,15732265,Obialo,630,Male,33,9,0.0,2,64804.59,0,true,false,Spain
5685,15795132,Molineux,735,Female,25,3,91718.8,1,28411.23,0,true,true,Spain
5686,15811565,Cocci,705,Female,47,3,63488.7,1,28640.92,1,true,true,Spain
5692,15601383,Ibrahimova,744,Male,44,5,120654.68,1,82290.81,0,true,false,Spain
5699,15672966,Cross,682,Female,64,9,0.0,2,103318.44,0,true,false,Spain
5718,15628824,Burton,665,Female,37,5,160389.82,1,183542.08,0,true,true,Spain
5723,15700650,Cousens,681,Male,34,3,0.0,2,55816.2,0,true,false,Spain
5739,15654074,Tuan,653,Male,38,8,119315.75,1,150468.35,0,false,true,Spain
5757,15706217,Kao,645,Male,28,7,117466.03,2,34490.06,0,true,false,Spain
5768,15573284,Olisanugo,579,Female,45,2,0.0,2,11514.39,0,true,true,Spain
5778,15642248,Ko,608,Male,66,8,123935.35,1,65758.19,0,true,true,Spain
5780,15723950,Kruglov,684,Male,40,2,70291.02,1,115468.84,1,true,false,Spain
5786,15711733,Rapuokwu,753,Male,48,4,0.0,2,146821.42,0,false,true,Spain
5787,15652320,Woronoff,588,Male,40,5,0.0,2,100727.68,0,false,false,Spain
5790,15726103,Tsou,689,Female,55,1,76296.81,1,42364.75,1,false,true,Spain
5809,15694556,Nkemakolam,684,Male,60,2,116563.58,1,120257.7,1,false,false,Spain
5814,15763515,Shih,513,Male,30,5,0.0,2,162523.66,0,false,false,Spain
5816,15788022,Sternberg,802,Female,41,4,90757.64,2,169183.66,0,true,true,Spain
5819,15667971,Shepherd,592,Female,34,6,102143.93,2,102628.98,0,true,true,Spain
5821,15717231,Yang,721,Male,37,4,98459.6,1,90821.66,0,true,true,Spain
5823,15671351,Romani,624,Male,35,2,0.0,2,87310.59,0,true,false,Spain
5833,15607786,Mao,709,Male,26,6,156551.63,1,4410.77,0,true,true,Spain
5842,15737267,Marcelo,676,Female,49,1,0.0,1,79342.31,1,true,true,Spain
5843,15799128,Matthews,608,Female,38,9,102406.76,1,57600.66,0,true,false,Spain
5849,15681887,Eskridge,758,Male,33,0,129142.54,2,26606.28,0,false,true,Spain
5855,15743570,Feng,481,Female,34,5,0.0,2,125253.46,0,true,true,Spain
5857,15750671,Egobudike,512,Male,31,6,0.0,2,168462.26,0,false,true,Spain
5858,15813659,Folliero,594,Female,56,7,0.0,1,26215.85,1,false,false,Spain
5865,15803840,Forbes,729,Female,32,9,0.0,2,150803.44,0,true,true,Spain
5876,15578307,Lucchese,512,Female,33,6,121685.31,2,83681.97,0,true,true,Spain
5879,15692918,Hsing,604,Male,36,10,113546.3,1,134875.37,0,false,false,Spain
5907,15745623,Worsnop,788,Male,32,4,112079.58,1,89368.59,0,true,false,Spain
5909,15641934,Manna,749,Female,46,9,66582.81,1,78753.12,1,true,true,Spain
5912,15697567,Bazarova,752,Male,33,4,0.0,2,39570.78,0,false,false,Spain
5913,15715414,White,658,Female,38,6,102895.1,1,155665.76,0,true,false,Spain
5920,15815043,McMillan,645,Male,49,8,0.0,2,162012.6,0,true,false,Spain
5928,15591036,Genovesi,577,Female,43,3,127940.47,1,125140.72,1,true,false,Spain
5942,15791030,Edwards,612,Female,33,0,64900.32,2,102426.12,0,false,false,Spain
5947,15683118,Rechner,590,Male,32,9,0.0,2,138889.15,0,false,true,Spain
5949,15680112,Stewart,473,Female,35,7,131504.73,1,189560.43,0,false,true,Spain
5952,15590637,Ahmed,721,Male,41,7,0.0,2,61018.85,0,true,true,Spain
5962,15762993,Trevisano,796,Male,32,5,102773.15,2,117832.88,0,true,true,Spain
5965,15802220,Ikenna,599,Male,35,6,137102.65,1,76870.81,0,true,true,Spain
5968,15797919,Ting,773,Male,37,2,103195.2,2,178268.36,0,false,false,Spain
5973,15623499,Holman,548,Male,49,9,108437.89,1,127022.87,1,true,true,Spain
5980,15698167,Kumm,677,Female,24,0,148298.59,2,182913.95,0,false,true,Spain
5981,15781710,Carey,558,Female,31,7,0.0,2,166720.28,0,true,true,Spain
5986,15702145,Edments,705,Male,33,7,68423.89,1,64872.55,0,true,true,Spain
5992,15723737,Pitcher,680,Male,27,3,0.0,1,32454.26,0,true,true,Spain
6013,15654183,Aitken,738,Female,26,3,0.0,2,67484.16,0,true,false,Spain
6016,15582591,Chiabuotu,615,Male,59,4,155766.05,1,110275.17,0,false,false,Spain
6023,15805690,Chin,694,Female,35,7,0.0,1,133570.43,1,false,false,Spain
6030,15669011,Bocharova,659,Female,44,9,23503.31,1,169862.01,1,false,false,Spain
6037,15687218,West,674,Female,27,4,79144.34,1,50743.83,0,false,false,Spain
6062,15758023,Grigoryeva,544,Male,47,5,105245.21,1,99922.08,1,true,false,Spain
6072,15665222,Lettiere,625,Male,52,8,121161.57,1,48988.28,0,true,true,Spain
6077,15721019,Jones,687,Female,24,3,110495.27,1,158615.41,0,false,false,Spain
6085,15619494,Abdulov,562,Female,31,9,117153.0,1,108675.01,0,true,false,Spain
6088,15730759,Chukwudi,561,Female,27,9,135637.0,1,153080.4,1,true,true,Spain
6091,15738785,Kang,545,Male,26,7,0.0,2,156598.23,0,false,false,Spain
6105,15750731,Trevisani,736,Male,50,9,116309.01,1,185360.4,1,false,false,Spain
6114,15585867,Rutledge,596,Male,36,2,0.0,2,125557.95,0,true,false,Spain
6120,15764293,Konovalova,490,Male,33,1,0.0,2,80792.83,0,false,true,Spain
6123,15577313,Lionel,619,Male,44,3,116967.68,1,5075.17,1,false,false,Spain
6125,15643359,Carter,736,Male,32,7,0.0,1,79082.62,0,false,false,Spain
6126,15687913,Mai,501,Female,34,7,93244.42,1,199805.63,0,true,true,Spain
6135,15769781,Nucci,699,Female,25,8,0.0,2,52404.47,0,true,true,Spain
6159,15626457,Zetticci,671,Male,31,0,116234.61,1,172096.08,0,true,true,Spain
6164,15581323,White,488,Female,28,7,139246.22,2,106799.49,0,true,false,Spain
6174,15580560,Harris,769,Female,73,1,0.0,1,29792.11,0,true,true,Spain
6186,15754526,Walker,699,Male,36,6,147137.74,1,33687.9,0,true,true,Spain
6188,15751412,Harvey,704,Male,36,3,114370.41,1,66810.48,0,false,false,Spain
6196,15804950,Onyemauchechukwu,514,Female,41,7,0.0,2,3756.65,0,false,false,Spain
6205,15766458,Tang,498,Male,33,1,198113.86,1,69664.35,0,true,false,Spain
6210,15714062,Millar,690,Female,40,9,77641.99,1,189051.59,1,false,false,Spain
6211,15592197,Simmons,522,Male,30,3,0.0,2,145490.85,0,true,true,Spain
6218,15670866,Chiu,693,Male,31,2,0.0,2,107759.31,0,false,false,Spain
6224,15679429,Bell,694,Male,32,0,91956.49,1,59961.81,0,false,false,Spain
6227,15792305,Mountgarrett,762,Male,46,6,123571.77,3,57014.17,1,false,true,Spain
6230,15669741,Hou,777,Male,36,7,0.0,1,106472.34,0,true,false,Spain
6241,15626507,Chukwubuikem,558,Male,27,1,152283.39,1,183271.15,0,true,false,Spain
6251,15570895,Ch'in,608,Male,42,10,163548.07,1,38866.85,0,false,false,Spain
6283,15761340,Bullen,521,Male,22,5,0.0,2,99828.45,0,true,false,Spain
6286,15655229,Craig,850,Female,35,7,114285.2,1,129660.59,0,true,false,Spain
6287,15805884,Archer,637,Female,41,9,0.0,2,145477.36,0,true,false,Spain
6299,15755241,Rahman,714,Female,52,2,0.0,1,144045.08,1,true,true,Spain
6300,15575679,Lori,590,Male,24,7,126431.54,1,58781.11,0,false,true,Spain
6313,15648136,Green,658,Female,28,9,152812.58,1,166682.57,0,true,false,Spain
6314,15812482,Young,575,Male,27,3,139301.68,1,99843.98,0,true,false,Spain
6316,15687421,Highland,559,Male,67,9,125919.35,1,175910.95,1,false,false,Spain
6319,15686835,Crawford,738,Female,57,9,148384.64,1,155047.11,1,false,false,Spain
6328,15793856,Abdulov,667,Female,36,3,121542.57,2,186841.71,0,true,true,Spain
6339,15784161,Hargreaves,583,Male,39,8,102945.01,1,52861.89,0,false,true,Spain
6341,15659064,Salas,790,Male,37,8,0.0,2,149418.41,0,false,false,Spain
6347,15814468,Wei,551,Male,50,1,121399.98,1,84508.44,1,false,true,Spain
6348,15754820,Bergamaschi,637,Male,35,8,147127.81,2,84760.7,0,true,true,Spain
6361,15661591,Panicucci,413,Male,39,1,130969.77,2,158891.79,0,true,true,Spain
6392,15784099,Clark,726,Female,38,5,126875.62,1,128052.29,0,false,false,Spain
6397,15602812,Holmes,684,Female,44,2,133776.86,2,49865.04,0,true,false,Spain
6399,15591822,Mackenzie,593,Male,26,9,76226.9,1,167564.82,0,true,true,Spain
6410,15690695,Flynn,683,Female,33,9,0.0,2,38784.42,0,true,false,Spain
6423,15595037,Palermo,772,Male,47,9,152347.01,1,17671.78,0,true,false,Spain
6430,15623102,Nnaemeka,713,Male,38,6,116980.78,2,76038.38,0,false,false,Spain
6433,15699335,Kuo,615,Female,33,3,137657.25,2,171657.57,0,true,false,Spain
6443,15719212,T'ien,491,Male,33,5,83134.3,1,187946.55,0,false,false,Spain
6448,15614834,Long,619,Female,31,3,141751.82,1,61531.86,0,false,true,Spain
6462,15666975,Sparks,710,Female,36,4,116085.06,1,58601.61,0,false,false,Spain
6463,15682211,Tu,467,Male,57,1,0.0,2,114448.77,0,false,true,Spain
6465,15591512,Whittaker,564,Female,33,2,115761.51,1,112350.21,1,false,true,Spain
6476,15566030,Tu,497,Male,41,5,80542.81,1,88729.22,1,false,false,Spain
6486,15635197,Glover,640,Male,26,5,90402.77,1,3298.65,0,true,false,Spain
6497,15789313,Ugorji,595,Female,44,4,96553.52,2,143952.24,1,false,true,Spain
6506,15761053,Lock,596,Male,48,2,131326.47,1,1140.02,1,true,false,Spain
6507,15702095,Clarke,585,Female,56,1,128472.8,1,186476.91,1,false,false,Spain
6517,15775797,Esposito,607,Female,32,7,0.0,3,10674.62,0,true,true,Spain
6531,15808851,Bufkin,511,Female,75,9,105609.17,1,105425.18,0,true,true,Spain
6532,15675231,Nwankwo,518,Female,45,8,0.0,2,36193.07,0,true,false,Spain
6538,15782364,Bevan,521,Female,39,3,146408.68,1,72993.67,0,true,true,Spain
6556,15581505,Bales,641,Male,35,5,0.0,2,93148.93,0,false,true,Spain
6571,15790958,Sanders,685,Male,38,4,0.0,2,35884.91,0,true,true,Spain
6579,15786078,Loginov,850,Female,28,9,0.0,2,185821.41,0,false,true,Spain
6585,15584229,Simon,671,Female,23,9,123943.18,1,159553.27,0,false,false,Spain
6588,15705313,Stange,707,Female,33,2,58036.33,1,83335.78,0,false,true,Spain
6590,15673790,Taylor,498,Male,45,7,109200.74,2,165990.44,0,true,false,Spain
6591,15674868,Wei,696,Female,30,0,0.0,2,9002.8,0,false,false,Spain
6602,15655213,Udinese,591,Female,51,8,132508.3,1,161304.68,1,false,false,Spain
6608,15598259,Gregory,673,Female,41,9,98612.1,1,151349.35,0,true,true,Spain
6613,15615938,Fleming,502,Female,64,3,139663.37,1,100995.11,0,false,false,Spain
6616,15792934,Carruthers,661,Male,26,8,0.0,2,196875.87,0,true,false,Spain
6627,15619932,Lombardi,847,Male,66,7,123760.68,1,53157.16,0,true,false,Spain
6628,15746199,Eluemuno,558,Female,41,6,0.0,1,143585.29,1,false,true,Spain
6630,15734365,Hsueh,579,Male,39,5,0.0,2,39891.84,0,false,false,Spain
6633,15779915,O'Loghlin,694,Male,31,5,0.0,1,35593.18,0,true,true,Spain
6636,15678374,Colombo,666,Female,59,5,0.0,2,185123.09,0,true,false,Spain
6640,15583076,Deleon,588,Male,41,6,106116.56,2,198766.61,0,false,false,Spain
6642,15591942,Zito,611,Female,33,7,0.0,2,3729.89,0,false,true,Spain
6658,15780056,Reid,660,Male,33,4,0.0,1,29664.45,0,true,false,Spain
6664,15766185,She,850,Male,31,4,146587.3,1,89874.82,0,true,true,Spain
6678,15737169,Johnson,642,Male,26,8,144238.7,1,184399.76,0,true,true,Spain
6691,15579223,Niu,573,Male,30,8,127406.5,1,192950.6,0,true,true,Spain
6708,15735909,McDonald,607,Female,39,8,105103.33,1,104721.5,1,true,true,Spain
6711,15701037,Barton,578,Male,39,2,0.0,2,70563.9,0,true,false,Spain
6712,15727499,Boyle,666,Female,36,3,129118.5,2,139435.12,0,false,true,Spain
6714,15666711,Ukaegbulam,586,Female,46,0,0.0,3,131553.82,1,false,true,Spain
6715,15588933,Nwankwo,825,Female,36,3,146053.66,1,138344.7,0,false,true,Spain
6719,15744553,Ho,444,Male,34,2,144318.97,1,112668.06,0,false,true,Spain
6721,15647207,Onwuemelie,609,Male,26,7,0.0,2,98463.99,0,false,false,Spain
6727,15633213,Rizzo,628,Male,50,8,0.0,1,144366.83,1,true,false,Spain
6736,15717328,Hsueh,842,Female,37,4,132446.08,2,87071.18,1,false,true,Spain
6743,15783463,Read,678,Female,26,1,0.0,2,45443.68,0,false,false,Spain
6747,15768682,Amies,640,Male,39,3,0.0,1,105997.25,0,true,true,Spain
6748,15766172,Tsao,541,Male,34,3,128743.55,1,134851.12,0,true,false,Spain
6750,15653404,Aliyev,684,Female,24,9,79263.9,1,196574.48,0,true,false,Spain
6776,15751455,Boyle,469,Female,48,5,0.0,1,160529.71,1,false,true,Spain
6784,15651955,Hanson,603,Male,31,4,0.0,2,9607.1,0,false,false,Spain
6801,15743149,Findlay,711,Female,35,8,0.0,1,67508.01,0,false,true,Spain
6803,15700656,Balashova,662,Male,32,9,0.0,2,65089.38,0,false,false,Spain
6810,15688868,Birdsall,684,Female,26,5,87098.91,1,106095.82,0,true,true,Spain
6813,15605059,Mackie,576,Male,63,3,148843.56,1,69414.13,1,false,true,Spain
6816,15795571,Patterson,606,Male,36,0,94153.56,1,120138.27,0,true,false,Spain
6823,15605264,Walker,669,Male,47,0,63723.78,2,181928.25,0,true,true,Spain
6835,15625035,Mills,703,Male,50,8,160139.59,2,79314.1,0,false,false,Spain
6839,15680804,Abbott,850,Male,29,6,0.0,2,10672.54,0,false,true,Spain
6846,15734085,Crocker,465,Male,24,5,117154.9,1,127744.02,0,false,false,Spain
6848,15809462,Polyakova,656,Male,30,3,0.0,2,17104.0,0,true,false,Spain
6852,15779103,Cantamessa,527,Female,39,9,96748.89,2,94711.43,0,false,false,Spain
6861,15785654,Ofodile,727,Male,45,6,114422.85,2,104678.78,1,true,true,Spain
6877,15680421,Challis,591,Female,42,10,0.0,2,171099.22,0,false,true,Spain
6881,15724453,Fan,570,Male,23,2,0.0,1,198830.98,0,true,false,Spain
6886,15606849,Blackall,698,Female,27,1,94920.71,1,40339.9,0,true,false,Spain
6888,15662641,Amadi,850,Male,19,8,0.0,1,68569.89,0,true,false,Spain
6896,15694765,Sabbatini,610,Male,49,6,113882.33,1,195813.81,1,false,false,Spain
6907,15627514,Short,688,Female,46,3,0.0,2,104902.68,0,false,true,Spain
6913,15679884,Hs?eh,544,Male,48,10,78314.63,3,103713.93,1,true,true,Spain
6917,15588235,Vasilieva,654,Female,24,8,145081.73,1,130075.07,0,true,true,Spain
6919,15721116,Napolitano,597,Male,24,0,108058.07,2,187826.11,0,true,false,Spain
6922,15625713,Lindeman,679,Female,39,7,91187.9,1,6075.36,0,false,true,Spain
6924,15622578,Sergeyev,806,Male,34,5,113958.55,1,32125.98,0,true,false,Spain
6928,15781665,Ibekwe,601,Female,37,5,0.0,1,20708.6,0,true,false,Spain
6930,15651627,White,628,Male,39,1,115341.19,1,107674.3,1,false,true,Spain
